id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1259716140932136961,1259716140932136961,1589174707000,2020-05-11,07:25:07,W. Europe Daylight Time,196050670,nkiritu,GEORGE NJAGI,,I Support #ClimateAction  https://twitter.com/RichardMunang/status/1259715105987706885 …,[],['https://twitter.com/RichardMunang/status/1259715105987706885'],[],0,1,1,['#climateaction'],[],https://twitter.com/Nkiritu/status/1259716140932136961,False,https://twitter.com/RichardMunang/status/1259715105987706885,0,,,,,,,"[{'user_id': '196050670', 'username': 'Nkiritu'}]",,,,
1259715117404557312,1259715117404557312,1589174463000,2020-05-11,07:21:03,W. Europe Daylight Time,1372641625,richardmunang,Dr. Richard Munang,,This is how we are Engaging the #Youth to Unlock #ClimateAction Solutions  pic.twitter.com/jQZsJ3uxzx,[],[],[],0,8,10,"['#youth', '#climateaction']",[],https://twitter.com/RichardMunang/status/1259715117404557312,False,,1,,,,,,,"[{'user_id': '1372641625', 'username': 'RichardMunang'}]",,,,
1259715105987706885,1259715105987706885,1589174460000,2020-05-11,07:21:00,W. Europe Daylight Time,1372641625,richardmunang,Dr. Richard Munang,,Engaging the #Youth to Unlock #ClimateAction Solutions  pic.twitter.com/aS1HD8Icia,[],[],[],0,5,11,"['#youth', '#climateaction']",[],https://twitter.com/RichardMunang/status/1259715105987706885,False,,1,,,,,,,"[{'user_id': '1372641625', 'username': 'RichardMunang'}]",,,,
1259711375934447621,1259711375934447621,1589173570000,2020-05-11,07:06:10,W. Europe Daylight Time,226310002,iam__network,IAM Platform,,"Covid-19 and climate change reshape infrastructure plans 

READ MORE:  https://blog.iammarketingmedia.com/covid-19-and-climate-change-reshape-infrastructure-plans/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter …
#Adaptation #Antarctica #Arctic #CarbonDioxide #ClimateAction #ClimateChange #ClimateScience #climatology #Companies #Environment",[],['https://blog.iammarketingmedia.com/covid-19-and-climate-change-reshape-infrastructure-plans/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter'],[],0,2,1,"['#adaptation', '#antarctica', '#arctic', '#carbondioxide', '#climateaction', '#climatechange', '#climatescience', '#climatology', '#companies', '#environment']",[],https://twitter.com/IAM__Network/status/1259711375934447621,False,,0,,,,,,,"[{'user_id': '226310002', 'username': 'IAM__Network'}]",,,,
1259710842272124928,1259710842272124928,1589173443000,2020-05-11,07:04:03,W. Europe Daylight Time,122317608,heyramani,N Ramani Iyer,,"Unsuitable for 'human life to flourish': Up to 3 billion people will live in extreme heat by 2070

 https://www.usatoday.com/videos/news/justthefaqs/2019/10/09/global-climate-change-snow-winter/3918429002/ …
#ClimateCrisis #ClimateAction #ClimateEmergency #climate",[],['https://www.usatoday.com/videos/news/justthefaqs/2019/10/09/global-climate-change-snow-winter/3918429002/'],[],0,2,1,"['#climatecrisis', '#climateaction', '#climateemergency', '#climate']",[],https://twitter.com/HeyRamani/status/1259710842272124928,False,,0,,,,,,,"[{'user_id': '122317608', 'username': 'HeyRamani'}]",,,,
1259709447380893696,1259709447380893696,1589173111000,2020-05-11,06:58:31,W. Europe Daylight Time,1243736019058466818,lloydie_price,LloydieP,,"Interesting reading

#ClimateAction
#climate
#ClimateEmergency https://www.nytimes.com/2020/05/09/world/europe/will-the-coronavirus-crisis-trump-the-climate-crisis.html?smtyp=cur&smid=tw-nytimes …",[],['https://www.nytimes.com/2020/05/09/world/europe/will-the-coronavirus-crisis-trump-the-climate-crisis.html?smtyp=cur&smid=tw-nytimes'],[],0,1,1,"['#climateaction', '#climate', '#climateemergency']",[],https://twitter.com/lloydie_price/status/1259709447380893696,False,,0,,,,,,,"[{'user_id': '1243736019058466818', 'username': 'lloydie_price'}]",,,,
1259708805488627712,1259708805488627712,1589172958000,2020-05-11,06:55:58,W. Europe Daylight Time,549692104,brianettling,Brian Ettling,,Good recent @climateone podcast about trying to solve the #climatecrisis by envisioning zero-carbon cities in the future. Interviews w/ @AniDasguptaWRI @emgladek @laurenfoconnor. #letstalkclimate #climate #ActOnClimate #ClimateAction  https://www.climateone.org/audio/zero-emission-cities …,"['climateone', 'anidasguptawri', 'emgladek', 'laurenfoconnor']",['https://www.climateone.org/audio/zero-emission-cities'],[],0,2,4,"['#climatecrisis', '#letstalkclimate', '#climate', '#actonclimate', '#climateaction']",[],https://twitter.com/BrianEttling/status/1259708805488627712,False,,0,,,,,,,"[{'user_id': '549692104', 'username': 'BrianEttling'}, {'user_id': '24795000', 'username': 'climateone'}, {'user_id': '3100015590', 'username': 'AniDasguptaWRI'}, {'user_id': '275111157', 'username': 'emgladek'}, {'user_id': '3230426888', 'username': 'laurenfoconnor'}]",,,,
1259708595010187266,1259708595010187266,1589172907000,2020-05-11,06:55:07,W. Europe Daylight Time,4895104294,patriciakombo,Patricia Kombo,,"Good morning.
A tree is the best gift to my mother earth
#HappyMothersDay
#ClimateEmergency
#ClimateAction
#UNCCDLandHeroes. pic.twitter.com/3ccYdeyQ2h",[],[],['https://pbs.twimg.com/media/EXtiLNIWoAIIIIR.jpg'],2,22,62,"['#happymothersday', '#climateemergency', '#climateaction', '#unccdlandheroes']",[],https://twitter.com/patriciakombo/status/1259708595010187266,False,,0,,,,,,,"[{'user_id': '4895104294', 'username': 'patriciakombo'}]",,,,
1259708374490533894,1259708374490533894,1589172855000,2020-05-11,06:54:15,W. Europe Daylight Time,412154004,ckibii,Caroline Kibii (Enviro Wild),,"This is sad news #floods: 25 more die as death national toll hits 219.
 https://www.standardmedia.co.ke/article/2001370848/floods-25-more-die-as-death-national-toll-hits-219 …
It is a #ClimateEmergency we need #ClimateAction. Grow 🌳 

via @GoogleNews",['googlenews'],['https://www.standardmedia.co.ke/article/2001370848/floods-25-more-die-as-death-national-toll-hits-219'],[],0,2,1,"['#floods', '#climateemergency', '#climateaction']",[],https://twitter.com/Ckibii/status/1259708374490533894,False,,0,,,,,,,"[{'user_id': '412154004', 'username': 'Ckibii'}, {'user_id': '33584794', 'username': 'googlenews'}]",,,,
1259707498300399617,1259707498300399617,1589172646000,2020-05-11,06:50:46,W. Europe Daylight Time,226310002,iam__network,IAM Platform,,"Justice in the Time of Two Crises: COVID and Climate Change 

READ MORE:  https://blog.iammarketingmedia.com/justice-in-the-time-of-two-crises-covid-and-climate-change/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter …
#Adaptation #Antarctica #Arctic #CarbonDioxide #ClimateAction #ClimateChange #ClimateScience #climatology #Companies #Environment+ pic.twitter.com/li4bA1PkqJ",[],['https://blog.iammarketingmedia.com/justice-in-the-time-of-two-crises-covid-and-climate-change/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter'],['https://pbs.twimg.com/media/EXthSzmWkAENZwr.jpg'],0,1,0,"['#adaptation', '#antarctica', '#arctic', '#carbondioxide', '#climateaction', '#climatechange', '#climatescience', '#climatology', '#companies', '#environment']",[],https://twitter.com/IAM__Network/status/1259707498300399617,False,,0,,,,,,,"[{'user_id': '226310002', 'username': 'IAM__Network'}]",,,,
1259705746863734784,1259705746863734784,1589172228000,2020-05-11,06:43:48,W. Europe Daylight Time,66618330,icimod,ICIMOD,,"#COVID19 has laid bare vulnerabilities of #mountain communities already impacted by #climatechange.
Recovery there needs to include #climateaction – Our colleagues suggest 8 actions that will help build resilient societies in #HKH ➡  https://www.icimod.org/article/from-disruption-to-resilience-in-the-hindu-kush-himalaya/ …",[],['https://www.icimod.org/article/from-disruption-to-resilience-in-the-hindu-kush-himalaya/'],[],0,17,43,"['#covid19', '#mountain', '#climatechange', '#climateaction', '#hkh']",[],https://twitter.com/icimod/status/1259705746863734784,False,,0,,,,,,,"[{'user_id': '66618330', 'username': 'icimod'}]",,,,
1259705442378215427,1259705439198965761,1589172156000,2020-05-11,06:42:36,W. Europe Daylight Time,57695956,akshaywildfire,akshay / wildfire,,one thing we had in our hands in the current #COVID19 crisis was to set up new systems that are environment friendly. the slow opening up of economy could have brought in a new culture of #ClimateAction. but i guess it's too much to ask for from our leaders!,[],[],[],0,0,1,"['#covid19', '#climateaction']",[],https://twitter.com/akshaywildfire/status/1259705442378215427,False,,0,,,,,,,"[{'user_id': '57695956', 'username': 'akshaywildfire'}]",,,,
1259703050631098369,1259703050631098369,1589171586000,2020-05-11,06:33:06,W. Europe Daylight Time,840048668212383750,itatx19,Lunar Perigree,,"Cryptocurrency will allow humans to be more efficient and consume less resources polluting our environment. Our consumption must be digitally based with less human inefficiency to save our planet. 

#ClimateAction #cryptocurrency #dgb #ClimateCrisis",[],[],[],0,0,0,"['#climateaction', '#cryptocurrency', '#dgb', '#climatecrisis']",[],https://twitter.com/ITATX19/status/1259703050631098369,False,,0,,,,,,,"[{'user_id': '840048668212383750', 'username': 'ITATX19'}]",,,,
1259702686150205440,1259702686150205440,1589171499000,2020-05-11,06:31:39,W. Europe Daylight Time,1008167701,sonicubed,SoniaCarmen,,"#Wisconsin needs Tricia‼️ @TriciaforWI will protect + support our #Farmers #SmallBusiness  + #HealthCare. Tricia will look out for #Unions take #ClimateAction , defend our voting rights + will stand up 4 Native American  communities‼️
Vote 4 @TriciaforWI on Tuesday, May 12th! https://twitter.com/TriciaforWI/status/1194629741837291529 …",['triciaforwi'],['https://twitter.com/TriciaforWI/status/1194629741837291529'],[],0,1,1,"['#wisconsin', '#farmers', '#smallbusiness', '#healthcare', '#unions', '#climateaction']",[],https://twitter.com/SoniCubed/status/1259702686150205440,False,https://twitter.com/TriciaforWI/status/1194629741837291529,0,,,,,,,"[{'user_id': '1008167701', 'username': 'SoniCubed'}, {'user_id': '1182317601105551360', 'username': 'TriciaforWI'}]",,,,
1259700183128051712,1259700183128051712,1589170902000,2020-05-11,06:21:42,W. Europe Daylight Time,14917162,robertoalvarez,Roberto Alvarez,,"#COVID19 is an unprecedented crisis. It can be a rehearsal for the worst to come. In #Brazil, more than 19% of the #Amazon #Forest has disappeared due to #deforestation since 1970. We need #science, #research & #preservation.   https://www.nature.com/articles/d41586-020-00508-4 … #ClimateAction #biodiversity",[],['https://www.nature.com/articles/d41586-020-00508-4'],[],0,1,2,"['#covid19', '#brazil', '#amazon', '#forest', '#deforestation', '#science', '#research', '#preservation', '#climateaction', '#biodiversity']",[],https://twitter.com/robertoalvarez/status/1259700183128051712,False,,0,,,,,,,"[{'user_id': '14917162', 'username': 'robertoalvarez'}]",,,,
1259699789484167169,1259699789484167169,1589170808000,2020-05-11,06:20:08,W. Europe Daylight Time,226310002,iam__network,IAM Platform,,"Climate change bringing more days of heavy rain, flood risks in Springfield 

READ MORE:  https://blog.iammarketingmedia.com/climate-change-bringing-more-days-of-heavy-rain-flood-risks-in-springfield/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter …
#Adaptation #Antarctica #Arctic #CarbonDioxide #ClimateAction #ClimateChange #ClimateScience #climatology #Companies #Environment+ pic.twitter.com/ILnZLFMzu2",[],['https://blog.iammarketingmedia.com/climate-change-bringing-more-days-of-heavy-rain-flood-risks-in-springfield/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter'],['https://pbs.twimg.com/media/EXtaSF0XgAEjjmI.jpg'],0,2,0,"['#adaptation', '#antarctica', '#arctic', '#carbondioxide', '#climateaction', '#climatechange', '#climatescience', '#climatology', '#companies', '#environment']",[],https://twitter.com/IAM__Network/status/1259699789484167169,False,,0,,,,,,,"[{'user_id': '226310002', 'username': 'IAM__Network'}]",,,,
1259696229316833280,1259696229316833280,1589169959000,2020-05-11,06:05:59,W. Europe Daylight Time,38139239,noharmasia,HCWH Asia,,"🟢 WEBINAR ALERT - Join us on May 15 (Fri) for a discussion on how hospitals in the Philippines, Indonesia & Viet Nam confront #covid19 by upholding resilient & sustainable practices.

📍4-5:30 PM (GMT+8)
📍 Register:  http://bit.ly/register_gghhwebinar …
#ASEAN #GreenHospital #climateaction  pic.twitter.com/8H3UlBouWX",[],['http://bit.ly/register_gghhwebinar'],['https://pbs.twimg.com/media/EXtXCgOUwAAv-AE.jpg'],0,3,6,"['#covid19', '#asean', '#greenhospital', '#climateaction']",[],https://twitter.com/NoHarmAsia/status/1259696229316833280,False,,0,,,,,,,"[{'user_id': '38139239', 'username': 'NoHarmAsia'}]",,,,
1259692160452104192,1259692160452104192,1589168989000,2020-05-11,05:49:49,W. Europe Daylight Time,226310002,iam__network,IAM Platform,,"Opinion: Humanity continues to suffer from climate change –  http://centraljersey.com  

READ MORE:  https://blog.iammarketingmedia.com/opinion-humanity-continues-to-suffer-from-climate-change-centraljersey-com/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter …
#Adaptation #Antarctica #Arctic #CarbonDioxide #ClimateAction #ClimateChange #ClimateScience #climatology #Companies #Environment+ pic.twitter.com/usqQpLTpZx",[],"['http://centraljersey.com', 'https://blog.iammarketingmedia.com/opinion-humanity-continues-to-suffer-from-climate-change-centraljersey-com/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter']",['https://pbs.twimg.com/media/EXtTWBnXsAEw-Pr.jpg'],0,1,1,"['#adaptation', '#antarctica', '#arctic', '#carbondioxide', '#climateaction', '#climatechange', '#climatescience', '#climatology', '#companies', '#environment']",[],https://twitter.com/IAM__Network/status/1259692160452104192,False,,0,,,,,,,"[{'user_id': '226310002', 'username': 'IAM__Network'}]",,,,
1259689338520195078,1259689338520195078,1589168316000,2020-05-11,05:38:36,W. Europe Daylight Time,20207761,greycrossstudio,Grey Cross Studios,,"""Future Vacations at Yosemite""

There is no Saving a World Which is Bent on Destroying Itself
 https://blog.immortalartist.com/p/we-may-all-become-refugees-someday.html …
#art #climatechange #climatechangeisreal #climateaction #ClimateChangeart #extremeweather #climatechangeaction #dystopia pic.twitter.com/j1XPZQaYHp",[],['https://blog.immortalartist.com/p/we-may-all-become-refugees-someday.html'],['https://pbs.twimg.com/media/EXtQjlPXkAEAob-.jpg'],0,2,1,"['#art', '#climatechange', '#climatechangeisreal', '#climateaction', '#climatechangeart', '#extremeweather', '#climatechangeaction', '#dystopia']",[],https://twitter.com/GreyCrossStudio/status/1259689338520195078,False,,0,,,,,,,"[{'user_id': '20207761', 'username': 'GreyCrossStudio'}]",,,,
1259688906070437889,1259634024886071297,1589168213000,2020-05-11,05:36:53,W. Europe Daylight Time,207074802,jdjhope,Johann De Joodt 🇦🇺🏳️‍🌈,,"Let’s hope #qldpol wakes up and doesn’t vote @QLDLabor @LNPQLD in October , we need a party that’s going to be #environmentalist instead of #CapitalismKills we still have a #ClimateEmergency that requires #ClimateAction  pic.twitter.com/y3DmRvqK0E","['lnpqld', 'camerondickqld', 'qldlabor']",[],[],0,1,1,"['#qldpol', '#environmentalist', '#capitalismkills', '#climateemergency', '#climateaction']",[],https://twitter.com/JDJhope/status/1259688906070437889,False,,1,,,,,,,"[{'user_id': '207074802', 'username': 'JDJhope'}, {'user_id': '180100410', 'username': 'LNPQLD'}, {'user_id': '236818401', 'username': 'camerondickqld'}, {'user_id': '147861172', 'username': 'QLDLabor'}]",,,,
1259688385859522560,1259688385859522560,1589168089000,2020-05-11,05:34:49,W. Europe Daylight Time,226310002,iam__network,IAM Platform,,"The climate change evidence right before our eyes. And a note on COVID-19 – Bulletin of the Atomic S 

READ MORE:  https://blog.iammarketingmedia.com/the-climate-change-evidence-right-before-our-eyes-and-a-note-on-covid-19-bulletin-of-the-atomic-scientists/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter …
#Adaptation #Antarctica #Arctic #CarbonDioxide #ClimateAction #ClimateChange #ClimateScience #climatology #Companies #Environment+ pic.twitter.com/nLLbKJ8qk2",[],['https://blog.iammarketingmedia.com/the-climate-change-evidence-right-before-our-eyes-and-a-note-on-covid-19-bulletin-of-the-atomic-scientists/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter'],['https://pbs.twimg.com/media/EXtP6UEXgAALiST.jpg'],0,1,1,"['#adaptation', '#antarctica', '#arctic', '#carbondioxide', '#climateaction', '#climatechange', '#climatescience', '#climatology', '#companies', '#environment']",[],https://twitter.com/IAM__Network/status/1259688385859522560,False,,0,,,,,,,"[{'user_id': '226310002', 'username': 'IAM__Network'}]",,,,
1259688023890903040,1259688023890903040,1589168003000,2020-05-11,05:33:23,W. Europe Daylight Time,1256007754939944960,climatechangetf,Climate Change Task Force,,"The reduction in carbon emission as a result of #COVID19 had little impact on CO2 level, which continues to rise unabated. The devastations wrought by #ClimateChange in the future will be far more terrible than the effects of COVID-19. We need drastic and sustained #ClimateAction",[],[],[],0,0,0,"['#covid19', '#climatechange', '#climateaction']",[],https://twitter.com/ClimateChangeTF/status/1259688023890903040,False,,0,,,,,,,"[{'user_id': '1256007754939944960', 'username': 'ClimateChangeTF'}]",,,,
1259687322951593995,1259687322951593995,1589167836000,2020-05-11,05:30:36,W. Europe Daylight Time,1589600732,natasha7md,Natasha Snelgrove,,Hey @cityburlington & @GOtransit - we're not using the north Burlington GO lot much right now (& its grey sea of pavement). Any way we could support a (physically distanced/safe) set of temporary community garden plots there instead this summer? #ClimateAction,"['cityburlington', 'gotransit']",[],[],1,1,2,['#climateaction'],[],https://twitter.com/natasha7md/status/1259687322951593995,False,,0,,,,,,,"[{'user_id': '1589600732', 'username': 'natasha7md'}, {'user_id': '188783373', 'username': 'cityburlington'}, {'user_id': '52188923', 'username': 'GOtransit'}]",,,,
1259683396713803776,1259683396713803776,1589166900000,2020-05-11,05:15:00,W. Europe Daylight Time,20596281,undp,UN Development,,"A warming planet, denser human settlements, & deforestation 🔺 the spread of infectious anthroponotic & zoonotic diseases like #COVID19. The only recovery to prevent future pandemics is a green recovery:  https://bit.ly/3avY4Yc 
#ClimateAction #ForNature pic.twitter.com/6kex6QevQ0",[],['https://bit.ly/3avY4Yc'],[],3,40,63,"['#covid19', '#climateaction', '#fornature']",[],https://twitter.com/UNDP/status/1259683396713803776,False,,1,,,,,,,"[{'user_id': '20596281', 'username': 'UNDP'}]",,,,
1259682530002755586,1259671044123586567,1589166693000,2020-05-11,05:11:33,W. Europe Daylight Time,1054893957652434944,jjkale2,Solo Monk,,"""It's A Free Country.""

Children protesting your governments lack of  #ClimateAction?  

""Well you know, not that free. Children should be at school getting an education, not out on the streets protesting.""","['qldaah', 'scottmorrisonmp']",[],[],2,37,201,['#climateaction'],[],https://twitter.com/JJKALE2/status/1259682530002755586,False,,0,,,,,,,"[{'user_id': '1054893957652434944', 'username': 'JJKALE2'}, {'user_id': '588732151', 'username': 'Qldaah'}, {'user_id': '34116377', 'username': 'ScottMorrisonMP'}]",,,,
1259679594246033409,1259679594246033409,1589165993000,2020-05-11,04:59:53,W. Europe Daylight Time,2988559794,gerardmlaw,Gerard Law,,"I have a question. Why are we taking unprecedented measures to prevent  Covid 19 deaths while subsidizing 21000 fossil fuel deaths each year? I don’t understand.#fossilfuels #ClimateAction #GlobalWarming #health #environment #GreenParty
@GreenpeaceCA https://www.greenpeace.org/canada/en/press-release/28982/air-pollution-from-fossil-fuels-costs-canada-us38-billion-every-year-greenpeace/ …",['greenpeaceca'],['https://www.greenpeace.org/canada/en/press-release/28982/air-pollution-from-fossil-fuels-costs-canada-us38-billion-every-year-greenpeace/'],[],0,0,1,"['#fossilfuels', '#climateaction', '#globalwarming', '#health', '#environment', '#greenparty']",[],https://twitter.com/GerardMLaw/status/1259679594246033409,False,,0,,,,,,,"[{'user_id': '2988559794', 'username': 'GerardMLaw'}, {'user_id': '15193285', 'username': 'GreenpeaceCA'}]",,,,
1259678523737899008,1259621049353875459,1589165738000,2020-05-11,04:55:38,W. Europe Daylight Time,826226272418283520,axidentaliberal,Adam Cohen Lawyers for Good Government #DemCast,,"It didn’t stop me from chiming in to help lawyers create #ClimateAction protocols for their states to use only renewable energy

It didn’t stop me from demonstrating in front of the US Supreme Court, demanding why @senatemajldr refused to call witnesses in an impeachment trial","['waltshaub', 'realdonaldtrump', 'senatemajldr']",[],[],1,12,39,['#climateaction'],[],https://twitter.com/axidentaliberal/status/1259678523737899008,False,,0,,,,,,,"[{'user_id': '826226272418283520', 'username': 'axidentaliberal'}, {'user_id': '830908366377611266', 'username': 'waltshaub'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '1249982359', 'username': 'senatemajldr'}]",,,,
1259677078691237888,1259677078691237888,1589165393000,2020-05-11,04:49:53,W. Europe Daylight Time,226310002,iam__network,IAM Platform,,"Reporting about climate change was a winner in this year’s Pulitzers – Poynter 

READ MORE:  https://blog.iammarketingmedia.com/reporting-about-climate-change-was-a-winner-in-this-years-pulitzers-poynter/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter …
#Adaptation #Antarctica #Arctic #CarbonDioxide #ClimateAction #ClimateChange #ClimateScience #climatology #Companies #Environment+ pic.twitter.com/KPzD7aZUYL",[],['https://blog.iammarketingmedia.com/reporting-about-climate-change-was-a-winner-in-this-years-pulitzers-poynter/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter'],['https://pbs.twimg.com/media/EXtFoJjWsAIpzFi.png'],0,1,2,"['#adaptation', '#antarctica', '#arctic', '#carbondioxide', '#climateaction', '#climatechange', '#climatescience', '#climatology', '#companies', '#environment']",[],https://twitter.com/IAM__Network/status/1259677078691237888,False,,0,,,,,,,"[{'user_id': '226310002', 'username': 'IAM__Network'}]",,,,
1259671605304647680,1259671605304647680,1589164088000,2020-05-11,04:28:08,W. Europe Daylight Time,730939053009293314,climatevan,Evan Davies,,#Trees are amazing #ClimateAction  https://twitter.com/MikeHudema/status/1258491431704055813 …,[],['https://twitter.com/MikeHudema/status/1258491431704055813'],[],0,0,0,"['#trees', '#climateaction']",[],https://twitter.com/ClimatEvan/status/1259671605304647680,False,https://twitter.com/MikeHudema/status/1258491431704055813,0,,,,,,,"[{'user_id': '730939053009293314', 'username': 'ClimatEvan'}]",,,,
1259671085341081601,1259671085341081601,1589163964000,2020-05-11,04:26:04,W. Europe Daylight Time,1022113412,undpjamaica,UNDP in Jamaica,,"UNDP Res Rep @Antonio67Denise will join @CcdJamaica for Uncut #Conversation tomorrow May 11, Live, as she outlines 20 years of UNDP support for #ClimateAction in 🇯🇲. @ycca4earth @Jaybritz @michaelmorg6015 https://twitter.com/CcdJamaica/status/1259652935807631363 …","['antonio67denise', 'ccdjamaica', 'ycca4earth', 'jaybritz', 'michaelmorg6015']",['https://twitter.com/CcdJamaica/status/1259652935807631363'],[],0,6,6,"['#conversation', '#climateaction']",[],https://twitter.com/UNDPJamaica/status/1259671085341081601,False,https://twitter.com/CcdJamaica/status/1259652935807631363,0,,,,,,,"[{'user_id': '1022113412', 'username': 'UNDPJamaica'}, {'user_id': '813071317956182016', 'username': 'Antonio67Denise'}, {'user_id': '3235309712', 'username': 'CcdJamaica'}, {'user_id': '947973621707952128', 'username': 'ycca4earth'}, {'user_id': '240265618', 'username': 'Jaybritz'}, {'user_id': '4062402794', 'username': 'michaelmorg6015'}]",,,,
1259664682240978944,1257723693658075136,1589162438000,2020-05-11,04:00:38,W. Europe Daylight Time,2762027353,awildheather,Heather - Climate Action Now #GreenCOVIDRecovery,,11000+ now. We are waiting. #ClimateAction #Divest pic.twitter.com/N7Tky29Q3z,"['unisupernews', 'jeremyrwalker1']",[],['https://pbs.twimg.com/media/EXs6T1OUYAYLF1C.jpg'],0,0,0,"['#climateaction', '#divest']",[],https://twitter.com/awildheather/status/1259664682240978944,False,,0,,,,,,,"[{'user_id': '2762027353', 'username': 'awildheather'}, {'user_id': '436106079', 'username': 'UniSuperNews'}, {'user_id': '933735670895476738', 'username': 'JeremyRWalker1'}]",,,,
1259664384709677056,1259664384709677056,1589162367000,2020-05-11,03:59:27,W. Europe Daylight Time,2762027353,awildheather,Heather - Climate Action Now #GreenCOVIDRecovery,,"@UniSuperNews 11000+ members want you to take action. I am sure many of us are prepared to divest if you do not. 

#ClimateAction #UniSuperDivest pic.twitter.com/UOb1uVN7GF",['unisupernews'],[],['https://pbs.twimg.com/media/EXs55NIVAAEJ-Ql.jpg'],0,0,0,"['#climateaction', '#unisuperdivest']",[],https://twitter.com/awildheather/status/1259664384709677056,False,,0,,,,,,,"[{'user_id': '2762027353', 'username': 'awildheather'}, {'user_id': '436106079', 'username': 'UniSuperNews'}]",,,,
1259663814586331138,1259663814586331138,1589162231000,2020-05-11,03:57:11,W. Europe Daylight Time,2728481784,weldangel2,Rosemary Penwarden,,“Courageous Jacinda needs to remain in charge from now on.” #ClimateAction #ClimateCrisis @jacindaardern @grantrobertson1 @DavidParkerMP #climatechange #GreenCovidResponse https://twitter.com/laura_oc_rapira/status/1259008148792172546 …,"['jacindaardern', 'grantrobertson1', 'davidparkermp']",['https://twitter.com/laura_oc_rapira/status/1259008148792172546'],[],0,4,7,"['#climateaction', '#climatecrisis', '#climatechange', '#greencovidresponse']",[],https://twitter.com/weldangel2/status/1259663814586331138,False,https://twitter.com/laura_oc_rapira/status/1259008148792172546,0,,,,,,,"[{'user_id': '2728481784', 'username': 'weldangel2'}, {'user_id': '22959763', 'username': 'jacindaardern'}, {'user_id': '24149001', 'username': 'grantrobertson1'}, {'user_id': '768286632', 'username': 'DavidParkerMP'}]",,,,
1259662236760621056,1259662236760621056,1589161855000,2020-05-11,03:50:55,W. Europe Daylight Time,226310002,iam__network,IAM Platform,,"Climate change has been influencing where tropical cyclones rage: study 

READ MORE:  https://blog.iammarketingmedia.com/climate-change-has-been-influencing-where-tropical-cyclones-rage-study/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter …
#Adaptation #Antarctica #Arctic #CarbonDioxide #ClimateAction #ClimateChange #ClimateScience #climatology #Companies #Environment+ pic.twitter.com/CeuVixb3ph",[],['https://blog.iammarketingmedia.com/climate-change-has-been-influencing-where-tropical-cyclones-rage-study/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter'],['https://pbs.twimg.com/media/EXs4IOXWkAED_0_.jpg'],0,1,0,"['#adaptation', '#antarctica', '#arctic', '#carbondioxide', '#climateaction', '#climatechange', '#climatescience', '#climatology', '#companies', '#environment']",[],https://twitter.com/IAM__Network/status/1259662236760621056,False,,0,,,,,,,"[{'user_id': '226310002', 'username': 'IAM__Network'}]",,,,
1259661674547523584,1259661674547523584,1589161721000,2020-05-11,03:48:41,W. Europe Daylight Time,883847587572232192,rustystale,Rusty,,Looks like the sinkhole on 44thAveNW has grown into the parking spot this past month...have included location along @ConfedCreek #watershed in #HighlandValley from 1969 map. Archives show this area collapsed previously multiple times! #yyccc #ableg #groundwater #ClimateAction  pic.twitter.com/sXU8oKAeVN,['confedcreek'],[],"['https://pbs.twimg.com/media/EXsx9hyUcAAmBo1.jpg', 'https://pbs.twimg.com/media/EXs0uk9UMAAlF2R.jpg', 'https://pbs.twimg.com/media/EXs1OAIU0AAq2dJ.jpg']",0,1,1,"['#watershed', '#highlandvalley', '#yyccc', '#ableg', '#groundwater', '#climateaction']",[],https://twitter.com/RustysTale/status/1259661674547523584,False,,0,,,,,,,"[{'user_id': '883847587572232192', 'username': 'RustysTale'}, {'user_id': '771745204567023616', 'username': 'ConfedCreek'}]",,,,
1259657024582742017,1259657024582742017,1589160612000,2020-05-11,03:30:12,W. Europe Daylight Time,1231637576194248704,youth4climatein,Youth For Climate India,,"We bring to you the digital version of sustainability talks - an initiative to bring eco-conscious people together.
#climatetalks #ClimateAction",[],[],[],1,5,9,"['#climatetalks', '#climateaction']",[],https://twitter.com/Youth4ClimateIn/status/1259657024582742017,False,,0,,,,,,,"[{'user_id': '1231637576194248704', 'username': 'Youth4ClimateIn'}]",,,,
